# BEGIN PLOT
Legend=1
LogY=1
Title=[Figure 25, 3-4 GeV/c, Near Side]
XLabel=[Centrality]
YLabel=[Truncated Mean $p_T$]
DrawOnly=/PHENIX_2008_I778396/d42-x01-y02 //lustre/haven/proj/UTK0019/nbauer1/RIVETAnalyses/08014545/Rivet.yoda/PHENIX_2008_I778396:beam=AUAU:cent=GEN/d42-x01-y02
LegendOnly=/PHENIX_2008_I778396/d42-x01-y02 //lustre/haven/proj/UTK0019/nbauer1/RIVETAnalyses/08014545/Rivet.yoda/PHENIX_2008_I778396:beam=AUAU:cent=GEN/d42-x01-y02
RatioPlot=1
RatioPlotReference=/PHENIX_2008_I778396/d42-x01-y02
# END PLOT

# BEGIN HISTO1D /PHENIX_2008_I778396/d42-x01-y02
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/PHENIX_2008_I778396/d42-x01-y02
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e+00	6.300000e-01	2.101767e-02	2.101767e-02
5.000000e+00	1.000000e+01	5.980000e-01	2.486383e-02	2.486383e-02
1.000000e+01	2.000000e+01	5.900000e-01	3.040740e-02	3.040740e-02
2.000000e+01	3.000000e+01	5.990000e-01	3.034881e-02	3.034881e-02
3.000000e+01	4.000000e+01	6.230000e-01	3.579721e-02	3.579721e-02
4.000000e+01	5.000000e+01	6.460000e-01	3.252599e-02	3.252599e-02
5.000000e+01	6.000000e+01	6.400000e-01	2.302173e-02	2.302173e-02
6.000000e+01	7.000000e+01	6.740000e-01	2.385309e-02	2.385309e-02
7.000000e+01	9.200000e+01	7.250000e-01	3.278658e-02	3.278658e-02
9.200000e+01	1.000000e+02	7.150000e-01	1.184230e-02	1.184230e-02
# END HISTO1D


# BEGIN HISTO1D //lustre/haven/proj/UTK0019/nbauer1/RIVETAnalyses/08014545/Rivet.yoda/PHENIX_2008_I778396:beam=AUAU:cent=GEN/d42-x01-y02
LineColor=red
LineStyle=solid
Path=//lustre/haven/proj/UTK0019/nbauer1/RIVETAnalyses/08014545/Rivet.yoda/PHENIX_2008_I778396:beam=AUAU:cent=GEN/d42-x01-y02
Title=Rivet
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e+00	1.061710e-02	7.507426e-04	7.507426e-04
5.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+01	2.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e+01	3.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
3.000000e+01	4.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e+01	5.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e+01	6.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
6.000000e+01	7.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e+01	9.200000e+01	0.000000e+00	0.000000e+00	0.000000e+00
9.200000e+01	1.000000e+02	0.000000e+00	0.000000e+00	0.000000e+00
# END HISTO1D

